"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
891733394,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/381203","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Maryland","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.733732,-76.243744,4633,NA,NA,NA,NA,NA,"2013-08-21T12:52:41",21,8,2013,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","381203",NA,"fm5050",2013-08-29 01:28:22,"CC_BY_NC_4_0","fm5050","fm5050",NA,NA,2025-06-07 02:30:43.446,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
1835216914,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48cd3a9-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","13","","PRESENT",3,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.11,-75.856,NA,NA,NA,NA,NA,NA,"2013-04-29",29,4,2013,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:20.028,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835216825,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48cd3a8-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.703,-75.531,NA,NA,NA,NA,33,0,"2013-05-01",1,5,2013,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:20.156,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835216673,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48cbf7c-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.815,-75.48,NA,NA,NA,NA,16,0,"2013-05-08",8,5,2013,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:17.299,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835216665,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c857d-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",15,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.805,-75.394,NA,NA,NA,NA,29,0,"2013-05-08",8,5,2013,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.189,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835216458,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c9918-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","10","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.434,-74.031,NA,NA,NA,NA,33,0,"2013-05-09",9,5,2013,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:19.245,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835216279,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c4ae1-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","09","","PRESENT",3,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.689,-75.038,NA,NA,NA,NA,37,0,"2013-05-11",11,5,2013,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.61,"","GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835214715,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c9914-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","10","","PRESENT",60,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.446233,-74.989533,NA,NA,NA,NA,53,0,"2011-10-14",14,10,2011,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:19.663,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835214714,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48cac9f-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",2,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.802217,-75.4175,NA,NA,NA,NA,31,0,"2011-10-15",15,10,2011,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.229,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835214213,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c23c6-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","09","","PRESENT",6,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.6786,-75.021717,NA,NA,NA,NA,44,0,"2011-10-11",11,10,2011,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:19.747,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835214084,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c1031-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","13","","PRESENT",2,"c3ad790a-d426-4ac1-8e32-da61f81f0117",36.979467,-75.93985,NA,NA,NA,NA,36,0,"2012-10-18",18,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.009,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835213891,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c5e65-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","12","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.232067,-75.692917,NA,NA,NA,NA,36,0,"2012-10-17",17,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.329,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835213847,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c1037-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","12","","PRESENT",3,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.289583,-75.681017,NA,NA,NA,NA,37,0,"2012-10-16",16,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.694,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835213821,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c23c4-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","12","","PRESENT",4,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.43635,-75.62735,NA,NA,NA,NA,32,0,"2012-10-16",16,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:19.977,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835213718,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c4ae0-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",2,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.630717,-75.5345,NA,NA,NA,NA,37,0,"2012-10-15",15,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.697,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835213637,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c1032-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",18,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.565933,-75.56855,NA,NA,NA,NA,40,0,"2012-10-16",16,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:19.469,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835213593,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c71fa-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",5,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.777933,-75.503967,NA,NA,NA,NA,26,0,"2012-10-15",15,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:17.409,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835213534,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c23c5-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.81445,-75.463717,NA,NA,NA,NA,26,0,"2012-10-15",15,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:19.189,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835213518,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48be91e-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","10","","PRESENT",7,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.336833,-75.034233,NA,NA,NA,NA,47,0,"2012-10-12",12,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:19.806,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835213448,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c5e68-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",3,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.01845,-75.224733,NA,NA,NA,NA,28,0,"2012-10-14",14,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.738,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835213440,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48ce73a-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","10","","PRESENT",2,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.311,-74.984967,NA,NA,NA,NA,55,0,"2012-10-13",13,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.816,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835213363,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c4adf-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","09","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.693933,-74.993583,NA,NA,NA,NA,47,0,"2012-10-11",11,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.124,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835213337,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48be919-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","10","","PRESENT",2,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.37085,-75.014083,NA,NA,NA,NA,50,0,"2012-10-11",11,10,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.703,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835213100,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48cac9d-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","09","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.626667,-74.9637,NA,NA,NA,NA,52,0,"2011-10-11",11,10,2011,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.2,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835211503,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c1038-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.702117,-75.51925,NA,NA,NA,NA,41,0,"2011-04-29",29,4,2011,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:17.602,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1835210895,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48bfcb4-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","12","","PRESENT",3,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.238682,-75.752724,NA,NA,NA,NA,30,0,"2012-04-28",28,4,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.069,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835210861,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c5e64-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","12","","PRESENT",6,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.418331,-75.651787,NA,NA,NA,NA,13,0,"2012-05-01",1,5,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:17.42,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835210580,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c5e6b-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",4,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.631229,-75.580437,NA,NA,NA,NA,18,0,"2012-05-01",1,5,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:19.253,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835210325,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c5e66-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","10","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.356499,-75.03492,NA,NA,NA,NA,42,0,"2012-05-03",3,5,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.966,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835209900,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c4add-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","09","","PRESENT",23,"c3ad790a-d426-4ac1-8e32-da61f81f0117",38.718849,-75.059196,NA,NA,NA,NA,41,0,"2012-05-04",4,5,2012,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:18.374,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835208705,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48c9917-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","15","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",35.8291,-75.535733,NA,NA,NA,NA,38,0,"2011-10-24",24,10,2011,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:17.839,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835208234,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48cbf79-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","11","","PRESENT",1,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.985633,-75.244867,NA,NA,NA,NA,21,0,"2010-10-20",20,10,2010,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:19.461,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
1835208168,"aedcba44-1b8c-47e0-ab48-9370e779b6e1","e48be91b-23e6-11e8-a64f-4f26032957e3","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","(Bloch & Schneider, 1801)","US","13","","PRESENT",6,"c3ad790a-d426-4ac1-8e32-da61f81f0117",37.0348,-75.953767,NA,NA,NA,NA,26,0,"2011-10-22",22,10,2011,2408252,2408252,"HUMAN_OBSERVATION","","","",NA,"",NA,"CC0_1_0","","",NA,NA,2025-02-06 18:22:19.344,"","COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
