"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
4137947360,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/168274789","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"New Jersey","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.553986,-74.369049,730,NA,NA,NA,NA,NA,"2023-06-19T07:31:26",19,6,2023,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",168274789,NA,"msr",2023-06-20 14:30:21,"CC_BY_NC_4_0","geoffreysyme","geoffreysyme",NA,NA,2025-06-07 02:43:59.019,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4137836156,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/167960315","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.882928,-70.003106,NA,NA,NA,NA,NA,NA,"2023-06-16T14:59:18",16,6,2023,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",167960315,NA,"jham00",2023-06-17 21:01:14,"CC_BY_NC_4_0","jham00","jham00",NA,NA,2025-06-07 00:43:38.453,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4137756612,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/153586816","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.619672,-70.432847,4,NA,NA,NA,NA,NA,"2023-04-03T15:28:08",3,4,2023,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",153586816,NA,"Chris Grove",2023-04-05 17:29:59,"CC_BY_NC_4_0","Chris Grove","Chris Grove",NA,NA,2025-06-07 02:48:18.146,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4137638996,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166353259","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Louisiana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.254941,-90.661866,24,NA,NA,NA,NA,NA,"2023-06-08T21:25:53",8,6,2023,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",166353259,NA,"Scott Loarie",2023-06-09 17:12:35,"CC_BY_NC_4_0","deblillie","deblillie",NA,NA,2025-06-07 00:47:42.888,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4133955432,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/167254924","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.930547,-70.030975,7667,NA,NA,NA,NA,NA,"2023-06-13T15:05",13,6,2023,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",167254924,NA,"wm6418",2023-06-13 20:35:52,"CC_BY_NC_4_0","wm6418","wm6418",NA,NA,2025-06-07 02:43:48.339,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4127304906,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/164572912","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"New Jersey","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.058608,-74.773919,2,NA,NA,NA,NA,NA,"2023-05-28T13:26",28,5,2023,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",164572912,NA,"Etienne Falquet",2023-05-30 03:51:42,"CC0_1_0","Etienne Falquet","Etienne Falquet",NA,NA,2025-06-07 00:21:15.313,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4127251246,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/161175018","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Delaware","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.160048,-75.44439,8,NA,NA,NA,NA,NA,"2023-05-07T12:03",7,5,2023,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",161175018,NA,"inbetweenbays",2023-05-12 02:31:29,"CC_BY_4_0","inbetweenbays","inbetweenbays",NA,NA,2025-06-07 01:36:14.406,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4126698650,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/161616882","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.639519,-96.451158,4,NA,NA,NA,NA,NA,"2023-05-13T16:31",13,5,2023,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",161616882,NA,"John Maresh",2023-05-14 15:32:41,"CC_BY_NC_4_0","John Maresh","John Maresh",NA,NA,2025-06-07 00:51:28.195,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4116635303,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/161175370","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Delaware","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.160068,-75.444159,8,NA,NA,NA,NA,NA,"2023-05-07T11:59",7,5,2023,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",161175370,NA,"inbetweenbays",2023-05-12 02:35:15,"CC_BY_4_0","inbetweenbays","inbetweenbays",NA,NA,2025-06-07 00:04:15.412,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4080597055,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/153867947","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Mississippi","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.356194,-88.68,4,NA,NA,NA,NA,NA,"2023-04-07T14:10",7,4,2023,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",153867947,NA,"Janet Wright",2023-04-07 22:57:42,"CC_BY_NC_4_0","Janet Wright","Janet Wright",NA,NA,2025-06-07 01:23:34.154,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4022339566,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/147108745","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"New Jersey","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.09055,-74.900407,61,NA,NA,NA,NA,NA,"2009-05-26T09:29",26,5,2009,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",147108745,NA,"Christophe Buidin",2023-01-22 13:43:23,"CC_BY_NC_4_0","Christophe Buidin","Christophe Buidin",NA,NA,2025-06-07 00:43:56.408,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3966703335,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/142070751","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.078233,-84.182938,4,NA,NA,NA,NA,NA,"2022-11-14T16:24:19",14,11,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",142070751,NA,"Peter Wilson",2022-11-15 15:02:15,"CC_BY_NC_4_0","Peter Wilson","Peter Wilson",NA,NA,2025-06-07 00:39:19.607,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3961361718,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/139807347","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",26.538661,-81.921768,808,NA,NA,NA,NA,NA,"2022-10-23T18:19:52",23,10,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",139807347,NA,"Austin Smith",2022-10-24 12:55:35,"CC_BY_NC_4_0","crabait","crabait",NA,NA,2025-06-07 01:56:50.988,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3947759738,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/132003370","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.882745,-70.002578,4,NA,NA,NA,NA,NA,"2022-08-22T17:29:43",22,8,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",132003370,NA,"gwt2102",2022-08-23 13:15:02,"CC_BY_NC_4_0","gwt2102","gwt2102",NA,NA,2025-06-07 02:47:56.006,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3947724538,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/114439725","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.225629,-94.931707,801,NA,NA,NA,NA,NA,"2022-05-01T12:43:48",1,5,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",114439725,NA,"Austin Smith",2022-09-02 13:13:10,"CC_BY_NC_4_0","texslm","texslm",NA,NA,2025-06-07 00:41:34.773,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3947695724,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/130623393","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Virginia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.923968,-75.365618,NA,NA,NA,NA,NA,NA,"2022-08-12T22:09:11",12,8,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",130623393,NA,"P auritus",2022-08-13 13:28:22,"CC_BY_NC_4_0","P auritus","P auritus",NA,NA,2025-06-07 00:27:56.632,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3947339370,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/52880553","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.091698,-85.635978,2500,NA,NA,NA,NA,NA,"2020-07-12T14:00",12,7,2020,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",52880553,NA,"Austin Smith",2022-06-10 15:45:22,"CC_BY_NC_4_0","mprohaski","mprohaski",NA,NA,2025-06-07 01:19:47.432,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3947234883,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/136501039","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.907781,-82.63215,4,NA,NA,NA,NA,NA,"2022-09-25T11:19",25,9,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",136501039,NA,"Austin Smith",2022-09-26 12:58:50,"CC_BY_NC_4_0","letsgobirding","letsgobirding",NA,NA,2025-06-07 00:42:39.486,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3947065679,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/126571348","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Delaware","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.160384,-75.444258,4,NA,NA,NA,NA,NA,"2022-07-14T09:57",14,7,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",126571348,NA,"inbetweenbays",2022-07-17 00:48:30,"CC_BY_4_0","inbetweenbays","inbetweenbays",NA,NA,2025-06-07 01:54:15.927,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3947057372,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/54366972","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",28.129804,-96.984223,24,NA,NA,NA,NA,NA,"2020-07-23T01:24:41",23,7,2020,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",54366972,NA,"Austin Smith",2022-06-29 19:40:24,"CC_BY_4_0","Cody Stricker","Cody Stricker",NA,NA,2025-06-07 01:50:49.222,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3903253830,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/132409908","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Massachusetts","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",41.896812,-69.999742,4,NA,NA,NA,NA,NA,"2022-08-26T09:23:33",26,8,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",132409908,NA,"gwt2102",2022-08-26 14:42:09,"CC_BY_NC_4_0","gwt2102","gwt2102",NA,NA,2025-06-07 00:05:16.28,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3903244417,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/134119210","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"New Jersey","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.071353,-74.907922,6,NA,NA,NA,NA,NA,"2022-09-07T21:37:04",7,9,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",134119210,NA,"Austin Smith",2022-09-08 12:14:48,"CC_BY_NC_4_0","charcat9","charcat9",NA,NA,2025-06-07 01:52:36.534,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3888809302,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/1617073","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Texas","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.57804,-94.55602,15,NA,NA,NA,NA,NA,"2015-06-06T20:18:23",6,6,2015,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",1617073,NA,"Mike Gigliotti",2019-10-29 17:28:16,"CC0_1_0","Cullen Hanks","Cullen Hanks",NA,NA,2025-06-07 01:43:28.609,"StillImage","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3888742329,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/49053196","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Delaware","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.329914,-75.465813,NA,NA,NA,NA,NA,NA,"2020-06-07T14:40",7,6,2020,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",49053196,NA,"Scott Loarie",2020-09-30 01:58:09,"CC_BY_NC_4_0","Cameron Hartley","Cameron Hartley",NA,NA,2025-06-07 02:37:41.188,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3873395740,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/126292365","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Delaware","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.159974,-75.444878,2,NA,NA,NA,NA,NA,"2022-07-14T10:18",14,7,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",126292365,NA,"Valentin de Mazancourt",2022-07-15 06:43:05,"CC_BY_4_0","inbetweenbays","inbetweenbays",NA,NA,2025-06-06 23:57:47.832,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3873300193,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/126479354","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.847897,-82.60698,7,NA,NA,NA,NA,NA,"2022-07-16T08:07:52",16,7,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",126479354,NA,"Liz Childress",2022-07-18 11:43:53,"CC_BY_NC_4_0","Liz Childress","Liz Childress",NA,NA,2025-06-07 00:55:25.345,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3858812539,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/120497484","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"New York","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.963569,-73.140492,716,NA,NA,NA,NA,NA,"2022-06-05T17:07",5,6,2022,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",120497484,NA,"Troy Parla",2022-06-06 12:16:36,"CC_BY_NC_4_0","Troy Parla","Troy Parla",NA,NA,2025-06-07 00:03:33.917,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3858274323,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/7521431","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.310287,-87.417345,NA,NA,NA,NA,NA,NA,"2017-08-16T13:18:47",16,8,2017,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",7521431,NA,"Scott Loarie",2018-07-06 05:50:31,"CC_BY_NC_4_0","Jess Lucas","Jess Lucas",NA,NA,2025-06-07 01:10:33.573,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3858186402,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/32351640","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Georgia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",32.014319,-80.881447,646,NA,NA,NA,NA,NA,"2019-05-18T19:08:21",18,5,2019,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",32351640,NA,"Mike Gigliotti",2019-10-27 05:27:28,"CC_BY_NC_4_0","kjamesrtr","kjamesrtr",NA,NA,2025-06-07 00:07:52.023,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3802687429,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/113499309","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Delaware","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.029853,-75.359883,197,NA,NA,NA,NA,NA,"2020-06-07T00:46:36",7,6,2020,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",113499309,NA,"aaronr",2022-04-29 18:32:31,"CC_BY_NC_4_0","aaronr","aaronr",NA,NA,2025-06-07 01:35:30.446,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3802664445,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/113497676","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Delaware","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.029585,-75.359862,154,NA,NA,NA,NA,NA,"2020-06-07T00:49:46",7,6,2020,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",113497676,NA,"aaronr",2022-04-29 18:32:33,"CC_BY_NC_4_0","aaronr","aaronr",NA,NA,2025-06-07 00:14:05.16,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
3802642310,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/26384180","Animalia","Arthropoda","Malacostraca","Decapoda","Sesarmidae","Sesarma","Sesarma reticulatum",NA,"SPECIES","Sesarma reticulatum (Say, 1817)","Sesarma reticulatum",NA,"US",NA,"Louisiana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.440077,-89.71483,1117,NA,NA,NA,NA,NA,"2019-06-03T10:05:14",3,6,2019,2225752,2225752,"HUMAN_OBSERVATION","iNaturalist","Observations",26384180,NA,"Scott Loarie",2020-09-29 05:31:17,"CC_BY_NC_4_0","Taylor Parker","Taylor Parker",NA,NA,2025-06-07 01:19:34.305,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
