Record_ID_Number,ProjectName,SampleNumber,Taxon,Count
72424,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-06,Litopenaeus setiferus,1
72425,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-06,Litopenaeus setiferus,1
72427,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-07,Farfantepenaeus aztecus,1
72428,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-07,Litopenaeus setiferus,1
72435,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-08,Farfantepenaeus aztecus,1
72429,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-08,Litopenaeus setiferus,1
72430,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-08,Litopenaeus setiferus,1
72431,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-08,Litopenaeus setiferus,1
72432,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-08,Litopenaeus setiferus,1
72433,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-08,Litopenaeus setiferus,1
72434,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-08,Litopenaeus setiferus,1
72436,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-09,Litopenaeus setiferus,1
72437,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-09,Litopenaeus setiferus,1
72438,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-09,Litopenaeus setiferus,1
72439,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-10,No species collected,0
72440,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-11,Litopenaeus setiferus,1
72441,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-11,Litopenaeus setiferus,1
72418,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-12,Farfantepenaeus aztecus,1
72447,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-12,Farfantepenaeus aztecus,1
72448,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-12,Farfantepenaeus aztecus,1
72449,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-12,Farfantepenaeus aztecus,1
72442,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-12,Litopenaeus setiferus,1
72443,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-12,Litopenaeus setiferus,1
72444,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-12,Litopenaeus setiferus,1
72445,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-12,Litopenaeus setiferus,1
72446,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-12,Litopenaeus setiferus,1
72419,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-13,Litopenaeus setiferus,1
72269,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-13,Litopenaeus setiferus,1
72270,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-13,Litopenaeus setiferus,1
72271,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-13,Litopenaeus setiferus,1
72272,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-13,Litopenaeus setiferus,1
72273,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-13,Litopenaeus setiferus,1
72274,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-13,Litopenaeus setiferus,1
72275,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-13,Litopenaeus setiferus,1
72276,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-13,Litopenaeus setiferus,1
72283,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Farfantepenaeus aztecus,1
72284,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Farfantepenaeus aztecus,1
72331,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Farfantepenaeus sp.,1
72285,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Farfantepenaeus sp.,1
72286,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Farfantepenaeus sp.,1
72287,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Farfantepenaeus sp.,1
72288,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Farfantepenaeus sp.,1
72289,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Farfantepenaeus sp.,1
72277,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Litopenaeus setiferus,1
72278,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Litopenaeus setiferus,1
72279,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Litopenaeus setiferus,1
72280,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Litopenaeus setiferus,1
72281,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Litopenaeus setiferus,1
72282,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-14,Litopenaeus setiferus,1
72290,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-15,No species collected,0
72291,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-16,Farfantepenaeus aztecus,1
72292,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-16,Farfantepenaeus aztecus,1
72293,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-16,Farfantepenaeus aztecus,1
72294,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-16,Farfantepenaeus aztecus,1
72295,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-16,Farfantepenaeus sp.,1
72296,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-16,Farfantepenaeus sp.,1
72297,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-17,Litopenaeus setiferus,1
72298,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-17,Litopenaeus setiferus,1
72299,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-17,Litopenaeus setiferus,1
72300,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-18,Farfantepenaeus sp.,1
72301,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-19,Farfantepenaeus aztecus,1
72302,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-19,Farfantepenaeus aztecus,1
72303,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-19,Litopenaeus setiferus,1
72304,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-20,No species collected,0
72305,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-21,Farfantepenaeus aztecus,1
72306,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-21,Farfantepenaeus aztecus,1
72307,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-21,Farfantepenaeus aztecus,1
72308,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-22,Litopenaeus setiferus,1
72309,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-22,Litopenaeus setiferus,1
72310,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-22,Litopenaeus setiferus,1
72311,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-22,Litopenaeus setiferus,1
72312,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-22,Litopenaeus setiferus,1
72313,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-23,Litopenaeus setiferus,1
72314,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-23,Litopenaeus setiferus,1
72315,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-24,Litopenaeus setiferus,1
72316,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-25,Farfantepenaeus aztecus,1
72317,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-25,Farfantepenaeus aztecus,1
72318,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-25,Farfantepenaeus aztecus,1
72319,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-26,Farfantepenaeus aztecus,1
72320,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-26,Farfantepenaeus aztecus,1
72321,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-26,Farfantepenaeus sp.,1
72322,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-26,Farfantepenaeus sp.,1
72323,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-26,Farfantepenaeus sp.,1
72324,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-26,Farfantepenaeus sp.,1
72325,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-26,Farfantepenaeus sp.,1
72326,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-27,No species collected,0
72327,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-28,Farfantepenaeus sp.,1
72328,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-29,Farfantepenaeus aztecus,1
72329,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-30,No species collected,0
72330,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-31,No species collected,0
72346,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Farfantepenaeus aztecus,1
72332,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72333,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72334,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72335,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72336,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72337,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72338,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72339,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72340,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72341,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72342,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72343,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72344,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72345,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-32,Litopenaeus setiferus,1
72347,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-33,Litopenaeus setiferus,1
72348,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-33,Litopenaeus setiferus,1
72349,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-33,Litopenaeus setiferus,1
72350,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-34,No species collected,0
72351,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-35,Litopenaeus setiferus,1
72352,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-36,Litopenaeus setiferus,1
72353,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-37,Litopenaeus setiferus,1
72354,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-38,Rimapenaeus similis,1
72355,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-38,Rimapenaeus sp.,1
72356,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-38,Rimapenaeus sp.,1
72357,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-39,Litopenaeus setiferus,1
72358,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-39,Litopenaeus setiferus,1
72359,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-40,No species collected,0
72360,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-41,No species collected,0
72361,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-42,No species collected,0
72362,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-43,Litopenaeus setiferus,1
72363,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-44,Litopenaeus setiferus,1
72364,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-44,Litopenaeus setiferus,1
72365,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-44,Litopenaeus setiferus,1
72366,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-45,Rimapenaeus similis,1
72367,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-46,No species collected,0
72368,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-47,Farfantepenaeus sp.,1
72372,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-48,Farfantepenaeus aztecus,1
72373,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-49,No species collected,0
72374,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-50,Farfantepenaeus aztecus,1
72375,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-51,No species collected,0
72376,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-52,No species collected,0
72377,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-53,No species collected,0
72378,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-54,No species collected,0
72379,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-55,No species collected,0
72380,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-56,No species collected,0
72381,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-57,Litopenaeus setiferus,1
72382,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-58,No species collected,0
72383,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-59,No species collected,0
72384,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-60,No species collected,0
72385,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-61,No species collected,0
72386,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-62,No species collected,0
72396,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Farfantepenaeus aztecus,1
72397,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Farfantepenaeus aztecus,1
72398,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Farfantepenaeus aztecus,1
72387,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Litopenaeus setiferus,1
72388,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Litopenaeus setiferus,1
72389,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Litopenaeus setiferus,1
72390,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Litopenaeus setiferus,1
72391,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Litopenaeus setiferus,1
72392,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Litopenaeus setiferus,1
72393,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Litopenaeus setiferus,1
72394,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Litopenaeus setiferus,1
72395,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-63,Litopenaeus setiferus,1
71753,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-01,Farfantepenaeus aztecus,1
71754,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-01,Farfantepenaeus aztecus,1
71755,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-01,Farfantepenaeus aztecus,1
71756,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-01,Farfantepenaeus aztecus,1
71757,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-02,Farfantepenaeus aztecus,1
71758,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-03,No species collected,0
71759,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-04,Farfantepenaeus aztecus,1
71760,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-04,Farfantepenaeus aztecus,1
71761,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-04,Farfantepenaeus aztecus,1
71762,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-04,Farfantepenaeus aztecus,1
71763,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-05,No species collected,0
71764,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-06,Farfantepenaeus aztecus,1
71765,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-07,No species collected,0
71766,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-08,Farfantepenaeus aztecus,1
71767,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-08,Farfantepenaeus aztecus,1
71768,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-08,Farfantepenaeus aztecus,1
71769,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-08,Farfantepenaeus aztecus,1
71770,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-08,Farfantepenaeus aztecus,1
71771,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-08,Farfantepenaeus aztecus,1
71772,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-08,Farfantepenaeus aztecus,1
71773,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-08,Farfantepenaeus aztecus,1
71774,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-08,Farfantepenaeus aztecus,1
71775,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-09,Farfantepenaeus aztecus,1
71776,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-09,Farfantepenaeus aztecus,1
71777,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-10,Farfantepenaeus aztecus,1
71778,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-10,Farfantepenaeus aztecus,1
71779,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-10,Farfantepenaeus aztecus,1
71780,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-10,Farfantepenaeus aztecus,1
71781,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-10,Farfantepenaeus aztecus,1
71782,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-10,Farfantepenaeus aztecus,1
71783,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-10,Farfantepenaeus aztecus,1
71784,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71785,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71786,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71787,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71788,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71789,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71790,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71791,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71792,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71793,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71794,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71795,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-11,Farfantepenaeus aztecus,1
71796,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71797,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71798,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71799,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71800,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71801,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71802,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71803,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71804,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71805,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71806,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71807,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71808,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-12,Farfantepenaeus aztecus,1
71809,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71810,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71811,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71812,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71813,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71815,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71816,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71817,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71818,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71819,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71820,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71821,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71822,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71823,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71824,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71825,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-13,Farfantepenaeus aztecus,1
71832,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71833,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71834,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71835,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71836,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71837,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71838,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71839,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71840,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71841,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71842,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71843,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71844,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71845,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71826,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71827,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71828,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71829,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71830,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71831,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-14,Farfantepenaeus aztecus,1
71846,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71847,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71848,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71849,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71850,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71851,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71852,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71853,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71854,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71855,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71856,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71857,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71858,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-15,Farfantepenaeus aztecus,1
71859,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-16,Farfantepenaeus aztecus,1
71860,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-16,Farfantepenaeus aztecus,1
71861,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-16,Farfantepenaeus aztecus,1
71862,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-16,Farfantepenaeus aztecus,1
71863,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-16,Farfantepenaeus aztecus,1
71864,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-16,Farfantepenaeus aztecus,1
71865,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-16,Farfantepenaeus aztecus,1
71866,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-16,Farfantepenaeus aztecus,1
71867,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-16,Farfantepenaeus aztecus,1
71868,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-16,Farfantepenaeus aztecus,1
71869,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-17,Farfantepenaeus aztecus,1
71870,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-17,Farfantepenaeus aztecus,1
71871,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-17,Farfantepenaeus aztecus,1
71872,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-17,Farfantepenaeus aztecus,1
71873,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-17,Farfantepenaeus aztecus,1
71874,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-17,Farfantepenaeus aztecus,1
71875,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-17,Farfantepenaeus aztecus,1
71876,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-18,Farfantepenaeus aztecus,1
71814,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-19,No species collected,0
71915,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-20,No species collected,0
71916,Barataria Bay RC Pre-Katrina Spring 2005,KATBS-2005-21,Farfantepenaeus aztecus,1
